Loan_ID,Customer_ID,Loan_Amount,Loan_Type,Credit_Score,Repayment_History,Collateral_Value,Loan_Tenure,Default_Status
L199344,C199344,2638882,Home,722,60.83697912480778,3848796,57,0
L199345,C199345,4019405,Business,668,83.9692904242728,3326016,288,0
L199346,C199346,3020287,Personal,647,85.22313441840012,1156874,185,0
L199347,C199347,1143197,Education,821,77.91514289112709,2805118,280,0
L199348,C199348,980911,Vehicle,632,99.95169006340589,3843025,144,0
L199349,C199349,1031531,Education,700,69.78450600326752,1654716,61,0
L199350,C199350,4613890,Vehicle,835,78.53173448465758,1986291,309,0
L199351,C199351,73328,Business,307,87.0896490633061,176807,357,0
L199352,C199352,2942400,Education,509,66.54545964194247,2479230,242,1
L199353,C199353,531959,Vehicle,475,78.0828488839166,2077202,257,0
L199354,C199354,2572653,Personal,473,60.05892535016585,2081397,298,1
L199355,C199355,1062502,Vehicle,345,52.93982761906455,2408992,144,1
L199356,C199356,3915442,Personal,777,74.36281818959277,1407533,266,0
L199357,C199357,3297628,Vehicle,625,77.9481029586877,1636739,48,0
L199358,C199358,878618,Education,818,62.212742540185985,97366,161,0
L199359,C199359,715942,Personal,315,93.24395196422967,1730541,271,0
L199360,C199360,3041550,Business,399,85.51130308532916,1541023,352,0
L199361,C199361,2131037,Home,840,50.96994355784313,248137,187,0
L199362,C199362,2367523,Business,805,60.53481872811666,2525141,312,0
L199363,C199363,1928334,Education,702,97.4519122874289,2786169,232,0
L199364,C199364,4074373,Business,488,52.228100257838044,1840005,204,1
L199365,C199365,2581340,Business,659,64.59630221465358,172960,208,0
L199366,C199366,224552,Personal,662,59.53417300136363,676742,210,0
L199367,C199367,3257875,Personal,809,65.67330552833783,2005437,320,0
L199368,C199368,1348226,Personal,315,85.21076533918401,1438004,245,0
L199369,C199369,2876543,Business,534,73.84970169711505,2977174,124,1
L199370,C199370,1498888,Home,445,83.1345671345972,1518508,169,0
L199371,C199371,3586837,Education,333,76.97508521701964,806930,260,0
L199372,C199372,3771434,Personal,403,88.68769244631972,2759875,164,0
L199373,C199373,3198896,Education,623,84.65071648578532,460112,14,0
L199374,C199374,2728680,Vehicle,493,64.46923054517815,2454707,321,1
L199375,C199375,1770906,Home,648,55.13994428211341,580821,290,0
L199376,C199376,3487559,Home,348,69.06092764138725,391668,261,1
L199377,C199377,2660915,Home,588,84.416428746572,1718488,327,0
L199378,C199378,3415977,Home,340,53.91142649006551,2551870,340,1
L199379,C199379,3728446,Vehicle,379,50.298768058249834,2070383,101,1
L199380,C199380,3490983,Business,306,86.81814197273448,1951875,112,0
L199381,C199381,4967773,Personal,838,67.57192399841531,642441,207,0
L199382,C199382,3509376,Vehicle,647,53.283684243258236,167797,36,0
L199383,C199383,2873332,Vehicle,662,82.60176476728391,1089322,304,0
L199384,C199384,1968507,Personal,380,86.36319609067971,398985,335,0
L199385,C199385,866064,Home,850,76.43051416870868,806515,266,0
L199386,C199386,2525451,Business,403,69.89379388517168,1996796,285,1
L199387,C199387,2986236,Business,448,61.06217831677316,684677,98,1
L199388,C199388,3742362,Home,662,85.93875024656379,2609833,334,0
L199389,C199389,3451661,Education,331,98.32687816243057,2421869,264,0
L199390,C199390,2907681,Personal,767,74.32272738431564,2538934,157,0
L199391,C199391,3596916,Home,359,60.50288105209742,1376383,213,1
L199392,C199392,4175303,Business,400,76.9769028230885,1878187,254,0
L199393,C199393,4971979,Business,376,77.43379301161755,3590688,20,0
L199394,C199394,4792302,Business,459,70.8048379833418,2289745,53,1
L199395,C199395,367528,Business,679,50.71805539213795,813202,182,0
L199396,C199396,2414116,Education,586,87.49848597866354,1991588,334,0
L199397,C199397,4735278,Vehicle,355,69.459609856452,779936,204,1
L199398,C199398,3392849,Education,753,92.2429973911768,2279135,63,0
L199399,C199399,744439,Personal,310,83.9872959317226,2375245,16,0
L199400,C199400,3796899,Home,642,52.04017763061613,1819732,343,0
L199401,C199401,2126386,Home,740,83.83294960104638,1544487,48,0
L199402,C199402,2905121,Home,525,84.44848716346475,2719368,185,0
L199403,C199403,490701,Education,363,97.93872915393449,1659672,92,0
L199404,C199404,3848549,Personal,436,70.89480177447487,3160165,357,1
L199405,C199405,3766080,Personal,714,66.02024916977234,3209862,32,0
L199406,C199406,1204699,Education,563,58.66982823845416,1417133,184,1
L199407,C199407,1048174,Education,603,86.69265025973385,2178781,147,0
L199408,C199408,632593,Personal,404,79.59186259850875,3714893,56,0
L199409,C199409,556590,Home,804,77.40194579101336,3407279,103,0
L199410,C199410,3321513,Personal,754,92.43096909048252,3453314,156,0
L199411,C199411,3250680,Home,395,63.09438248721574,1117796,77,1
L199412,C199412,1367498,Personal,577,68.00297290422314,1622232,281,1
L199413,C199413,1499389,Education,638,52.69986559044422,3434695,222,0
L199414,C199414,4396624,Vehicle,461,62.72377298315958,2637842,352,1
L199415,C199415,856831,Personal,337,92.42950270414869,3364846,168,0
L199416,C199416,2921389,Education,411,57.89501342178675,459784,180,1
L199417,C199417,1442341,Education,665,58.2879052760518,3016377,100,0
L199418,C199418,804080,Vehicle,697,90.9620737210741,1133688,275,0
L199419,C199419,519019,Vehicle,608,53.99666482267044,2612098,287,0
L199420,C199420,955234,Personal,676,62.78900786238917,3412465,66,0
L199421,C199421,492336,Vehicle,578,98.11559078396378,997542,102,0
L199422,C199422,676607,Business,601,62.826664376185526,1457082,59,0
L199423,C199423,1583571,Home,467,67.04022591680335,3536029,32,1
L199424,C199424,4900472,Business,742,84.75481540841952,1551505,14,0
L199425,C199425,2164727,Personal,696,68.14069448787957,3825819,141,0
L199426,C199426,2164453,Home,493,65.51823106484844,3762301,189,1
L199427,C199427,3173275,Education,765,65.6783207710217,2619979,16,0
L199428,C199428,4628731,Personal,476,97.43874249324233,493520,314,0
L199429,C199429,354796,Education,425,68.46687734423205,3588067,305,1
L199430,C199430,4418162,Personal,706,51.9444575467064,3874526,164,0
L199431,C199431,2011896,Business,730,50.17153054403878,1697701,117,0
L199432,C199432,625386,Personal,794,98.39787506103092,2694651,28,0
L199433,C199433,645512,Personal,329,51.292305681242496,3339133,280,1
L199434,C199434,505150,Home,724,64.24577252996282,263370,348,0
L199435,C199435,4892686,Education,659,70.61682523733911,1262583,265,0
L199436,C199436,2610034,Education,849,50.51734168366265,3144568,57,0
L199437,C199437,2851490,Vehicle,764,73.67253230199852,3319078,350,0
L199438,C199438,4719291,Education,542,77.68690318801784,963803,86,0
L199439,C199439,4145434,Personal,506,66.8781666101648,2481013,249,1
L199440,C199440,2236676,Education,744,51.43088023462046,1391419,334,0
L199441,C199441,1743737,Personal,563,51.94577995587702,2279993,167,1
L199442,C199442,1608075,Business,620,93.95936502044441,1269947,82,0
L199443,C199443,3268686,Vehicle,562,95.1154076781024,887507,252,0
L199444,C199444,3858278,Education,327,78.45690906207197,2722956,349,0
L199445,C199445,3579850,Vehicle,714,88.93585049353086,1415029,285,0
L199446,C199446,2792100,Vehicle,627,50.531522894912314,435849,108,0
L199447,C199447,4487810,Personal,612,89.33407161437876,2857419,76,0
L199448,C199448,4330733,Education,757,74.32024197114126,3875431,215,0
L199449,C199449,1089917,Education,630,57.774203058657584,407055,340,0
L199450,C199450,3118162,Personal,501,66.35566783836735,2913775,151,1
L199451,C199451,2901173,Education,473,51.0051564165868,3843192,337,1
L199452,C199452,2324172,Business,653,83.21351664102517,3703407,16,0
L199453,C199453,976079,Education,476,62.27417342551134,1810040,198,1
L199454,C199454,228820,Vehicle,418,58.46163512498277,1946621,214,1
L199455,C199455,1601718,Home,558,96.95806846914205,1787623,97,0
L199456,C199456,4289585,Education,326,55.38063236226959,304705,187,1
L199457,C199457,4734878,Vehicle,754,86.9957983532596,2237439,232,0
L199458,C199458,2775682,Business,559,66.09120944528118,2070262,182,1
L199459,C199459,68984,Business,370,55.05062755935365,705594,36,1
L199460,C199460,663483,Vehicle,311,79.63905054102813,1640274,224,0
L199461,C199461,655194,Business,392,84.34244637785244,2082613,122,0
L199462,C199462,4233952,Personal,671,83.48878782620736,151462,155,0
L199463,C199463,4861315,Education,391,88.45940337959111,936729,243,0
L199464,C199464,3658996,Education,847,75.08309760262756,2149713,138,0
L199465,C199465,358953,Education,362,57.19359344126134,379864,336,1
L199466,C199466,86380,Education,401,53.74674649300111,1088352,183,1
L199467,C199467,2910009,Vehicle,475,52.05612545040156,1589583,340,1
L199468,C199468,2413085,Home,623,78.03849801329915,1027519,24,0
L199469,C199469,3636029,Education,371,85.1245886642777,1667288,108,0
L199470,C199470,355011,Education,431,89.74969975098706,2430798,263,0
L199471,C199471,4950767,Home,354,81.12836614241557,1666022,125,0
L199472,C199472,1711812,Education,721,63.250689642322826,2864200,285,0
L199473,C199473,4995158,Education,785,79.87456257989422,2022427,123,0
L199474,C199474,1429459,Home,643,61.9136480986632,2336822,157,0
L199475,C199475,4692560,Business,523,79.22224652839023,1539002,91,0
L199476,C199476,485543,Business,516,70.3871924716798,2954247,356,1
L199477,C199477,4342274,Vehicle,448,91.06816397327651,3468871,174,0
L199478,C199478,1201724,Personal,446,58.37293079938567,719269,80,1
L199479,C199479,4620432,Education,321,78.19623312008628,3278196,340,0
L199480,C199480,844197,Personal,629,58.519488640208195,2909557,112,0
L199481,C199481,649403,Education,749,81.94456478837614,203792,343,0
L199482,C199482,1258220,Vehicle,840,96.44941404662046,2568655,357,0
L199483,C199483,1932264,Business,800,63.68954917363717,3334114,20,0
L199484,C199484,882222,Vehicle,824,53.362502637725676,277625,355,0
L199485,C199485,2459501,Business,658,70.72782658079123,2186189,133,0
L199486,C199486,4329038,Education,656,61.02106681926188,3661820,74,0
L199487,C199487,4906044,Vehicle,455,88.7256122314067,2585621,331,0
L199488,C199488,2485656,Personal,304,67.15621576383091,1914437,342,1
L199489,C199489,1942363,Education,757,64.39486348544236,1499943,100,0
L199490,C199490,4177190,Business,654,83.33878312549159,1137769,198,0
L199491,C199491,408348,Home,557,99.6269874892482,2024841,222,0
L199492,C199492,3647469,Education,565,95.61741810788962,934677,20,0
L199493,C199493,1892620,Home,837,54.139997645301044,749935,106,0
L199494,C199494,4994346,Personal,839,69.58429859012237,453182,319,0
L199495,C199495,787120,Personal,436,85.22455827334838,1750780,33,0
L199496,C199496,1070221,Personal,392,87.99224322858461,2974686,97,0
L199497,C199497,4294046,Home,393,67.03145154433876,2864183,201,1
L199498,C199498,1973215,Education,478,50.08082446684444,3972035,46,1
L199499,C199499,3360449,Home,464,90.6002852594233,1389874,243,0
L199500,C199500,4868707,Business,330,68.51663645336596,3219074,359,1
L199501,C199501,3494180,Education,415,85.24486220166673,2814208,61,0
L199502,C199502,3565632,Personal,443,51.35772126535713,3109707,50,1
L199503,C199503,3250314,Home,420,63.26686748497477,1955798,317,1
L199504,C199504,2453474,Vehicle,369,95.57113694622231,3855763,25,0
L199505,C199505,3845613,Home,346,98.01341292528866,2901052,300,0
L199506,C199506,1086686,Vehicle,570,97.97415485183022,3550881,346,0
L199507,C199507,3755392,Personal,450,66.51704077962276,1390867,320,1
L199508,C199508,4518659,Vehicle,463,67.42626872293499,3075416,254,1
L199509,C199509,74582,Personal,740,57.900738396568315,650196,171,0
L199510,C199510,1648780,Business,530,81.11726124820356,1046949,189,0
L199511,C199511,1387952,Home,641,55.155742076232706,3510087,143,0
L199512,C199512,3325845,Education,715,89.00687819750598,3475350,210,0
L199513,C199513,3555492,Home,344,84.4661811202823,2170286,69,0
L199514,C199514,1476307,Home,732,66.77874964662738,960226,174,0
L199515,C199515,2373799,Education,735,78.77665871094689,953047,207,0
L199516,C199516,2408371,Personal,432,50.27216909014439,364103,21,1
L199517,C199517,2729458,Education,646,88.63584122112914,1726954,78,0
L199518,C199518,3825254,Business,764,65.37607541130188,321605,291,0
L199519,C199519,1305522,Home,504,93.71309761114253,3885981,191,0
L199520,C199520,1456476,Education,572,83.66372226512087,1935661,336,0
L199521,C199521,3821142,Education,369,92.49589728075367,939827,281,0
L199522,C199522,790836,Home,530,88.31541951332235,464727,159,0
L199523,C199523,4364226,Business,817,60.75481233569208,1220468,18,0
L199524,C199524,3494930,Home,419,83.2166313722378,736967,69,0
L199525,C199525,4369481,Business,435,66.84185555057601,903566,187,1
L199526,C199526,3172573,Vehicle,315,97.26662863636618,3455762,231,0
L199527,C199527,4130556,Home,368,74.47876865496998,3733986,27,1
L199528,C199528,1564759,Home,386,94.25474922123504,1839485,238,0
L199529,C199529,4825092,Business,539,79.57820442548831,2940374,194,0
L199530,C199530,1168540,Education,524,90.0457417145225,3998317,257,0
L199531,C199531,2000264,Personal,837,87.71115902757874,3141890,130,0
L199532,C199532,1762202,Home,746,85.13581822009783,123053,340,0
L199533,C199533,4186297,Personal,454,82.77050252979694,3295627,337,0
L199534,C199534,2396687,Business,600,66.99687142239242,104982,125,0
L199535,C199535,2352226,Business,572,85.26152476661304,2863714,285,0
L199536,C199536,703165,Vehicle,372,90.66073412392888,613318,346,0
L199537,C199537,902554,Education,610,61.51737923697222,400012,244,0
L199538,C199538,3030293,Vehicle,308,91.41778273842547,578353,152,0
L199539,C199539,3977192,Education,484,68.50738407340735,609584,199,1
L199540,C199540,3153300,Business,659,78.05436230785149,2746006,309,0
L199541,C199541,2799685,Business,751,89.00317089277317,1497103,94,0
L199542,C199542,3954613,Home,523,95.67441786409248,2251821,237,0
L199543,C199543,2739460,Personal,720,84.29923978346336,370095,36,0
L199544,C199544,1661474,Home,522,53.6402092878513,2028855,69,1
L199545,C199545,3763803,Education,358,94.42343529187647,1035241,345,0
L199546,C199546,1732976,Education,492,79.23365157718905,14793,95,0
L199547,C199547,3657795,Education,599,96.34831414789144,3250048,25,0
L199548,C199548,4507117,Personal,694,89.0995726375873,3809042,278,0
L199549,C199549,3091330,Home,341,86.54493285524566,1892437,333,0
L199550,C199550,2763260,Personal,594,89.31361119080705,3051544,77,0
L199551,C199551,2684646,Vehicle,450,63.26066449438193,3444491,163,1
L199552,C199552,2354669,Business,508,50.411991270529555,1151461,165,1
L199553,C199553,4429545,Home,608,54.12607149415152,271347,221,0
L199554,C199554,3478332,Education,303,68.80036365779915,908950,114,1
L199555,C199555,4584694,Vehicle,661,90.54324816762306,1504762,315,0
L199556,C199556,1576124,Home,833,75.36997894910924,2671065,348,0
L199557,C199557,3920856,Education,770,89.69430827416288,966260,287,0
L199558,C199558,1045409,Business,721,68.97418520344795,986683,238,0
L199559,C199559,1472495,Vehicle,516,88.13987873187676,171499,133,0
L199560,C199560,1227275,Business,304,96.85651629072393,3900589,49,0
L199561,C199561,3179976,Personal,816,60.36911714444616,3222394,87,0
L199562,C199562,4466675,Vehicle,816,58.79399598615569,3330370,175,0
L199563,C199563,2101474,Personal,833,97.18401895458304,2164273,110,0
L199564,C199564,4624255,Education,838,93.5113096979227,1463571,239,0
L199565,C199565,1218184,Business,634,88.84086584997901,1599495,88,0
L199566,C199566,821438,Business,658,77.75796850453077,3059140,154,0
L199567,C199567,4769049,Home,836,87.2149664097127,1015789,301,0
L199568,C199568,843446,Education,408,81.84459385018323,3700657,342,0
L199569,C199569,2122639,Education,383,96.88537457519077,3841735,283,0
L199570,C199570,2404314,Vehicle,816,84.76736513234407,94245,263,0
L199571,C199571,381743,Business,611,87.16629331874711,706682,302,0
L199572,C199572,1929699,Vehicle,511,87.20346847909123,1745900,101,0
L199573,C199573,3695675,Business,616,64.21624458978297,3217814,316,0
L199574,C199574,1452511,Education,389,78.30828916616016,85469,136,0
L199575,C199575,4162184,Business,561,64.73972107404725,1320353,297,1
L199576,C199576,2717651,Vehicle,343,74.86952779668661,895738,352,1
L199577,C199577,2388003,Vehicle,499,81.64812771393125,1820873,275,0
L199578,C199578,3638457,Education,310,62.85150914960548,2856887,352,1
L199579,C199579,2859890,Personal,504,75.24033128770222,39665,34,0
L199580,C199580,2761503,Vehicle,646,86.8639796354092,2288339,137,0
L199581,C199581,421158,Vehicle,723,86.15249921549979,1913548,214,0
L199582,C199582,577525,Education,354,55.83956004083636,2526913,42,1
